Etiqueta,Tupla,Longitud,Latitud,ND,NDC,NiDC,NoDC,NBC,NCC,NLRC,NKC,NCCO,NCCW,KNN,KNNW
v3040,32.50673299314:-116.84436455503,-116.84436455503,32.50673299314,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,1.206810028993611e-06,0.01424988644011134,1.0,0.01424988644011134,0.0,0.0,1.0,1.0
v3041,32.50269300228:-116.94344669849,-116.94344669849,32.50269300228,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.015096369527529588,0.014251795250086541,1.0,0.014251795250086541,0.0,0.0,2.0,2.0
v3042,32.50300403722:-116.94538191095,-116.94538191095,32.50300403722,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.01581163290160667,0.014234258965680391,1.0,0.014234258965680391,0.0,0.0,1.0,1.0
v3043,32.50285587108:-116.94595322147,-116.94595322147,32.50285587108,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.01581163290160667,0.013980394848501807,1.0,0.013980394848501807,0.0,0.0,1.0,1.0
v3044,32.49837684168:-116.94827467471,-116.94827467471,32.49837684168,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.015811632901606667,0.013955008461897888,1.0,0.013955008461897888,0.0,0.0,2.0,2.0
v3045,32.51041316718:-116.92732394278,-116.92732394278,32.51041316718,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.001232942015603574,0.015712224189980743,1.0,0.015712224189980743,0.0,0.0,2.5,2.501707476186411
v3046,32.50990197854:-116.92651928007,-116.92651928007,32.50990197854,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0015637504341762464,0.015854740024748782,1.0,0.015854740024748782,0.0,0.0,2.0,2.0
v3047,32.52629929341:-116.86586382151,-116.86586382151,32.52629929341,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.001344688074806131,0.015878776034903917,1.0,0.015878776034903917,0.0,0.0,2.5,2.6905572222580463
v3048,32.52807227534:-116.86427594304,-116.86427594304,32.52807227534,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.000896659851542253,0.015698633594052068,1.0,0.015698633594052068,0.0,0.0,2.0,2.0
v3049,32.5292866556:-116.86610117689,-116.86610117689,32.5292866556,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0004484304932735426,0.01553790641222317,1.0,0.01553790641222317,0.0,0.0,1.5,1.4261346491823053
v3050,32.53143271638:-116.86427057326,-116.86427057326,32.53143271638,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0,0.01411075891507976,1.0,0.01411075891507976,0.0,0.0,2.0,2.0
v3051,32.44684064282:-116.98723174699,-116.98723174699,32.44684064282,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007871875920228522,0.015716319733326545,1.0,0.015716319733326545,0.0,0.0,2.0,2.0
v3052,32.44848278916:-116.98728472128,-116.98728472128,32.44848278916,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007477218311788372,0.015861927684045717,1.0,0.015861927684045717,0.0,0.0,2.5,2.657491760177711
v3053,32.45080710614:-116.98979822097,-116.98979822097,32.45080710614,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.007161877624816685,0.01733331335794501,1.0,0.01733331335794501,0.0,0.0,2.0,2.0
v3054,32.45112532483:-116.98937282101,-116.98937282101,32.45112532483,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0005513054304635223,0.01586340568952766,1.0,0.01586340568952766,0.0,0.0,2.5,2.480477996161423
v3055,32.4515013273:-116.98979660902,-116.98979660902,32.4515013273,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.00020214889010628344,0.01573110098105803,1.0,0.01573110098105803,0.0,0.0,2.0,2.0
v3056,32.45138759283:-116.99001956765,-116.99001956765,32.45138759283,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,9.907281791147449e-05,0.01587795425662314,1.0,0.01587795425662314,0.0,0.0,2.5,2.408929027670335
v3057,32.45148972837:-116.99015334383,-116.99015334383,32.45148972837,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.0058290959587637406,0.01747880091244518,1.0,0.01747880091244518,0.0,0.0,2.0,2.0
v3058,32.45356917637:-116.99254319139,-116.99254319139,32.45356917637,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.005979924128103638,0.017302259621954738,1.0,0.017302259621954738,0.0,0.0,2.5,2.6456501630915947
v3059,32.45269383509:-116.99411362678,-116.99411362678,32.45269383509,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.003913438634222379,0.01602197029759436,1.0,0.01602197029759436,0.0,0.0,2.5,2.3105396877355338
v3060,32.45283657511:-116.99494320799,-116.99494320799,32.45283657511,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.0038810248901311696,0.01734780534333807,1.0,0.01734780534333807,0.0,0.0,2.0,2.0
v3061,32.45259028519:-116.99519958381,-116.99519958381,32.45259028519,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0016973560503482736,0.01586305169601392,1.0,0.01586305169601392,0.0,0.0,2.5,2.237422423096895
v3062,32.45153726029:-116.99527770549,-116.99527770549,32.45153726029,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0014659443608511082,0.015713062895055762,1.0,0.015713062895055762,0.0,0.0,2.0,2.0
v3063,32.45083561078:-116.99509631876,-116.99509631876,32.45083561078,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0013367184724964569,0.015697913050055558,1.0,0.015697913050055558,0.0,0.0,2.0,2.0
v3064,32.44987621212:-116.99529681388,-116.99529681388,32.44987621212,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0012734172158863587,0.0156963982024265,1.0,0.0156963982024265,0.0,0.0,2.0,2.0
v3065,32.44962016327:-116.99565991793,-116.99565991793,32.44962016327,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.001367666205793548,0.01569639562824785,1.0,0.01569639562824785,0.0,0.0,2.0,2.0
v3066,32.44925349071:-116.99641764432,-116.99641764432,32.44925349071,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0017077632304465214,0.015697884947558884,1.0,0.015697884947558884,0.0,0.0,2.5,2.561160492046664
v3067,32.44850938367:-116.99710646661,-116.99710646661,32.44850938367,5,0.0011210762331838565,0.0004484304932735426,0.0006726457399103139,0.0028830794685495245,0.015712783841533153,1.0,0.015712783841533153,0.0,0.0,2.0,2.0
v3068,32.44645165744:-116.99759802317,-116.99759802317,32.44645165744,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.003165437337815316,0.015860290544095337,1.0,0.015860290544095337,0.0,0.0,2.5,2.294278061292991
v3069,32.44704215048:-117.00349489823,-117.00349489823,32.44704215048,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.004430978788220082,0.017320475112815373,1.0,0.017320475112815373,0.0,0.0,2.5,2.0619357794592634
v3070,32.44708113784:-117.00388424132,-117.00388424132,32.44708113784,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.005617310866977982,0.01764806802612212,1.0,0.01764806802612212,0.0,0.0,2.3333333333333335,2.219254020716493
v3071,32.44712357898:-117.00467616454,-117.00467616454,32.44712357898,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.004346970469105723,0.017517125999930928,1.0,0.017517125999930928,0.0,0.0,2.3333333333333335,2.1421666656227365
v3072,32.4460716194:-117.00807653435,-117.00807653435,32.4460716194,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.004032411975354386,0.016073468336219057,1.0,0.016073468336219057,0.0,0.0,3.0,3.0
v3073,32.47332182796:-116.88164388231,-116.88164388231,32.47332182796,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.004606919833691966,0.017124233582889985,1.0,0.017124233582889985,0.0,0.0,2.5,2.948218306157365
v3074,32.46549664562:-116.88158556953,-116.88158556953,32.46549664562,5,0.0011210762331838565,0.0004484304932735426,0.0006726457399103139,0.003934660354648324,0.015843868138183385,1.0,0.015843868138183385,0.0,0.0,2.0,2.0
v3075,32.51838144971:-116.98352694646,-116.98352694646,32.51838144971,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006812959748895928,0.016204324472742133,1.0,0.016204324472742133,0.0,0.0,3.0,2.7010828892891596
v3076,32.51846315237:-116.98662757907,-116.98662757907,32.51846315237,8,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.011806462779722303,0.018948851604739712,1.0,0.018948851604739712,0.0,0.0,2.0,2.1106888940428132
v3077,32.518480964:-116.98816314474,-116.98816314474,32.518480964,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0022169445035478213,0.016024788433038364,1.0,0.016024788433038364,0.0,0.0,3.0,2.900561779583405
v3078,32.51919000013:-116.98984086648,-116.98984086648,32.51919000013,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.002011498505111982,0.01572939897180568,1.0,0.01572939897180568,0.0,0.0,2.5,2.6545155715460296
v3079,32.52105699217:-117.00297296584,-117.00297296584,32.52105699217,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0019800225529807572,0.014108971731906521,1.0,0.014108971731906521,0.0,0.0,1.0,1.0
v3080,32.52142337424:-117.00372934878,-117.00372934878,32.52142337424,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0019800225529807572,0.013967866094987697,1.0,0.013967866094987697,0.0,0.0,1.0,1.0
v3081,32.52382917037:-117.00615009705,-117.00615009705,32.52382917037,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.001980022552980757,0.0139537555777566,1.0,0.0139537555777566,0.0,0.0,1.0,1.0
v3082,32.52529630777:-117.00771779895,-117.00771779895,32.52529630777,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.004382851717958725,0.015347566117789166,1.0,0.015347566117789166,0.0,0.0,1.0,1.0
v3083,32.52677871904:-117.00992525697,-117.00992525697,32.52677871904,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004382851717958723,0.014091725613940561,1.0,0.014091725613940561,0.0,0.0,1.0,1.0
v3084,32.52839113863:-117.01142729402,-117.01142729402,32.52839113863,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004382851717958722,0.013966141571089883,1.0,0.013966141571089883,0.0,0.0,1.0,1.0
v3085,32.52946983796:-117.01247603774,-117.01247603774,32.52946983796,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004382851717958722,0.013953583170571906,1.0,0.013953583170571906,0.0,0.0,1.0,1.0
v3086,32.53189855331:-117.01426774532,-117.01426774532,32.53189855331,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004382851717958722,0.013952327335542896,1.0,0.013952327335542896,0.0,0.0,1.0,1.0
v3087,32.53423888661:-117.01609573636,-117.01609573636,32.53423888661,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004382851717958722,0.013952201753295692,1.0,0.013952201753295692,0.0,0.0,2.0,2.0
v3088,32.53511865947:-117.01678366005,-117.01678366005,32.53511865947,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.010964973799531742,0.015501206485339357,1.0,0.015501206485339357,0.0,0.0,1.5,1.7705358588597362
v3089,32.53566588136:-117.01726511255,-117.01726511255,32.53566588136,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.009079098471723572,0.015502468423055313,1.0,0.015502468423055313,0.0,0.0,1.0,1.0
v3090,32.53584226696:-117.01741398453,-117.01741398453,32.53584226696,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.003533609324082461,0.014107215803029179,1.0,0.014107215803029179,0.0,0.0,1.0,1.0
v3091,32.53677841965:-117.01898575902,-117.01898575902,32.53677841965,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.003533609324082461,0.013967690573674684,1.0,0.013967690573674684,0.0,0.0,1.0,1.0
v3092,32.53865974046:-117.02334971309,-117.02334971309,32.53865974046,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.003533609324082461,0.013953738060784811,1.0,0.013953738060784811,0.0,0.0,4.0,4.0
v3093,32.53390209337:-117.1129113543,-117.1129113543,32.53390209337,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0064910670050010695,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,1.0,1.0
v3094,32.53362620768:-117.11361140281,-117.11361140281,32.53362620768,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.006491067005001059,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,1.0,1.0
v3095,32.5314315857:-117.11541317939,-117.11541317939,32.5314315857,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.006491067005001054,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,2.0,2.0
v3096,32.53051346497:-117.11605489388,-117.11605489388,32.53051346497,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.010004044381450224,0.015520044965104155,1.0,0.015520044965104155,0.0,0.0,1.5,1.5782850914668296
v3097,32.53010754669:-117.11440801889,-117.11440801889,32.53010754669,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007438478799633954,0.01567857561912661,1.0,0.01567857561912661,0.0,0.0,2.0,2.0
v3098,32.52902207302:-117.11293817103,-117.11293817103,32.52902207302,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007238911080553621,0.01569602863827117,1.0,0.01569602863827117,0.0,0.0,2.0,2.0
v3099,32.52738704787:-117.1123588112,-117.1123588112,32.52738704787,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007065796478403471,0.0157120316163038,1.0,0.0157120316163038,0.0,0.0,2.0,2.0
v3100,32.51361594662:-117.11225152553,-117.11225152553,32.51361594662,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006936916611914289,0.01585461122791751,1.0,0.01585461122791751,0.0,0.0,2.5,2.1935151731323965
v3101,32.51360915893:-117.11615145475,-117.11615145475,32.51360915893,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.00791310048809031,0.017264407191340012,1.0,0.017264407191340012,0.0,0.0,1.6666666666666667,1.36600028982886
v3102,32.51360237237:-117.11999237671,-117.11999237671,32.51360237237,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.0063733568782738444,0.017267582195843668,1.0,0.017267582195843668,0.0,0.0,2.5,2.649487765321055
v3103,32.51184605923:-117.12000377543,-117.12000377543,32.51184605923,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006322596840898084,0.015856437413036537,1.0,0.015856437413036537,0.0,0.0,2.0,2.0
v3104,32.51064387572:-117.12020158835,-117.12020158835,32.51064387572,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006380154272767507,0.015727123925271938,1.0,0.015727123925271938,0.0,0.0,2.5,2.6980056361672506
v3105,32.50802005551:-117.12137371839,-117.12137371839,32.50802005551,5,0.0011210762331838565,0.0004484304932735426,0.0006726457399103139,0.00652451968436089,0.015845133453724007,1.0,0.015845133453724007,0.125,0.003093867101419059,1.6666666666666667,1.788441653878142
v3106,32.50635072063:-117.12151051104,-117.12151051104,32.50635072063,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.006639174373077006,0.017154546922315723,1.0,0.017154546922315723,0.125,0.003093867101419059,3.0,3.0
v3107,32.50579879053:-117.12137639791,-117.12137639791,32.50579879053,5,0.0011210762331838565,0.0004484304932735426,0.0006726457399103139,0.008479944797420869,0.015989195101606717,1.0,0.015989195101606717,0.0,0.0,2.0,2.607762591563916
v3108,32.50005311104:-117.12039739162,-117.12039739162,32.50005311104,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0,0.014273741956393728,1.0,0.014273741956393728,0.0,0.0,3.0,3.0
v3109,32.53137618234:-117.11532868981,-117.11532868981,32.53137618234,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643558,0.014108973314084618,1.0,0.014108973314084618,0.0,0.0,1.0,1.0
v3110,32.53326665931:-117.11372137338,-117.11372137338,32.53326665931,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643558,0.013967866245671324,1.0,0.013967866245671324,0.0,0.0,1.0,1.0
v3111,32.53357193519:-117.11341828242,-117.11341828242,32.53357193519,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643558,0.013953755590313569,1.0,0.013953755590313569,0.0,0.0,1.0,1.0
v3112,32.53381389588:-117.112715545,-117.112715545,32.53381389588,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643557,0.013952344551147427,1.0,0.013952344551147427,0.0,0.0,1.0,1.0
v3113,32.53397218682:-117.11183309823,-117.11183309823,32.53397218682,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643557,0.01395220346104348,1.0,0.01395220346104348,0.0,0.0,1.0,1.0
v3114,32.53400384498:-117.11045712501,-117.11045712501,32.53400384498,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643558,0.013952189359567267,1.0,0.013952189359567267,0.0,0.0,1.0,1.0
v3115,32.53326665818:-117.10879147187,-117.10879147187,32.53326665818,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643557,0.013952187953186734,1.0,0.013952187953186734,0.0,0.0,1.0,1.0
v3116,32.5331671614:-117.10808337003,-117.10808337003,32.5331671614,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643556,0.013952187815060075,1.0,0.013952187815060075,0.0,0.0,1.0,1.0
v3117,32.53349957445:-117.10734308034,-117.10734308034,32.53349957445,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643556,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,1.0,1.0
v3118,32.53441766015:-117.10672885314,-117.10672885314,32.53441766015,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643556,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,1.0,1.0
v3119,32.53466866254:-117.10631176963,-117.10631176963,32.53466866254,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.005752372943643556,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,1.0,1.0
v3120,32.52622238913:-117.02787995875,-117.02787995875,32.52622238913,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.011597410825480433,0.01414601801766691,1.0,0.01414601801766691,0.0,0.0,2.0,2.0
v3121,32.5264507973:-117.02556252748,-117.02556252748,32.5264507973,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.03369044598160715,0.01552217799231824,1.0,0.01552217799231824,0.0,0.0,1.5,1.53998510368478
v3122,32.5265978006:-117.02497244954,-117.02497244954,32.5265978006,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.041796298085861494,0.015505972947540081,1.0,0.015505972947540081,0.0,0.0,1.0,1.0
v3123,32.41429939444:-116.97064161837,-116.97064161837,32.41429939444,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.026881957357898053,0.014126789116621232,1.0,0.014126789116621232,0.0,0.0,1.0,1.0
v3124,32.41451223888:-116.97204173148,-116.97204173148,32.41451223888,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.02688195735789806,0.013969647476841247,1.0,0.013969647476841247,0.0,0.0,1.0,1.0
v3125,32.41511454064:-116.97268009722,-116.97268009722,32.41511454064,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.02688195735789806,0.013953933560235537,1.0,0.013953933560235537,0.0,0.0,1.0,1.0
v3126,32.41629196103:-116.97284102976,-116.97284102976,32.41629196103,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.02688195735789806,0.013952362281587688,1.0,0.013952362281587688,0.0,0.0,1.0,1.0
v3127,32.41698029199:-116.97336137831,-116.97336137831,32.41698029199,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.02688195735789806,0.013952205206462173,1.0,0.013952205206462173,0.0,0.0,1.0,1.0
v3128,32.41794938063:-116.97558761179,-116.97558761179,32.41794938063,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.02688195735789806,0.013952189522807863,1.0,0.013952189522807863,0.0,0.0,1.0,1.0
v3129,32.4194935611:-116.98277593195,-116.98277593195,32.4194935611,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.026881957357898063,0.013952187965743705,1.0,0.013952187965743705,0.0,0.0,1.0,1.0
v3130,32.42861319646:-116.98627353251,-116.98627353251,32.42861319646,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.030186999938454858,0.013952203310359852,1.0,0.013952203310359852,0.0,0.0,1.0,1.0
v3131,32.43029755653:-116.98448181689,-116.98448181689,32.43029755653,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.030186999938454858,0.013952189347010297,1.0,0.013952189347010297,0.0,0.0,1.0,1.0
v3132,32.43137516824:-116.98413312972,-116.98413312972,32.43137516824,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.030186999938454858,0.013952187953186734,1.0,0.013952187953186734,0.0,0.0,1.0,1.0
v3133,32.43247540557:-116.98463738501,-116.98463738501,32.43247540557,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.030186999938454858,0.013952187815060075,1.0,0.013952187815060075,0.0,0.0,1.0,1.0
v3134,32.43481166747:-116.98638618528,-116.98638618528,32.43481166747,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.03018699993845485,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,2.0,2.0
v3135,32.44192874338:-116.98682070315,-116.98682070315,32.44192874338,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.0912704855097807,0.01718865899601045,1.0,0.01718865899601045,0.0,0.0,2.0,2.0
v3136,32.4437396145:-116.98680460989,-116.98680460989,32.4437396145,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.07201224128339936,0.016175968601546565,1.0,0.016175968601546565,0.0,0.0,3.0,3.2017484403002063
v3137,32.44558927927:-116.98444263671,-116.98444263671,32.44558927927,8,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.08031951642599335,0.01900144091931437,1.0,0.01900144091931437,0.0,0.0,2.0,2.0
v3138,32.44308543754:-116.97999246486,-116.97999246486,32.44308543754,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007094539201905485,0.016046465453321834,1.0,0.016046465453321834,0.0,0.0,3.0,3.7325339813880944
v3139,32.44239108063:-116.98008868877,-116.98008868877,32.44239108063,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006664663412827713,0.01589362201381072,1.0,0.01589362201381072,0.0,0.0,2.5,2.7549682751226428
v3140,32.44166163285:-116.9776985056,-116.9776985056,32.44166163285,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.009733820769764583,0.017320128025634592,1.0,0.017320128025634592,0.0,0.0,2.0,2.0
v3141,32.44167917589:-116.97702527113,-116.97702527113,32.44167917589,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.009164266388210635,0.015876092459939962,1.0,0.015876092459939962,0.0,0.0,2.5,2.3304163035153587
v3142,32.4413164304:-116.97572909363,-116.97572909363,32.4413164304,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.008750764784374691,0.015871147764120918,1.0,0.015871147764120918,0.0,0.0,2.5,2.402683043647374
v3143,32.47490353005:-116.76177800238,-116.76177800238,32.47490353005,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0062439345225105275,0.013953583170571906,1.0,0.013953583170571906,0.0,0.0,1.0,1.0
v3144,32.47452111888:-116.76148027718,-116.76148027718,32.47452111888,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0062439345225105275,0.013952327335542896,1.0,0.013952327335542896,0.0,0.0,2.0,2.0
v3145,32.45596317108:-116.75928086177,-116.75928086177,32.45596317108,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.011598550621155179,0.015520042792748512,1.0,0.015520042792748512,0.0,0.0,1.5,1.1110959316655007
v3146,32.45369196192:-116.75970599189,-116.75970599189,32.45369196192,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.010263014189068916,0.01567841387280862,1.0,0.01567841387280862,0.0,0.0,2.0,2.0
v3147,32.45205104615:-116.75919771731,-116.75919771731,32.45205104615,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.009819008665901683,0.01569441234288937,1.0,0.01569441234288937,0.0,0.0,2.0,2.0
v3148,32.4471484784:-116.75678909094,-116.75678909094,32.4471484784,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.009374802007729619,0.015696028324346942,1.0,0.015696028324346942,0.0,0.0,2.0,2.0
v3149,32.43991523495:-116.75601259008,-116.75601259008,32.43991523495,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.00893039421455272,0.015696191464488498,1.0,0.015696191464488498,0.0,0.0,2.0,2.0
v3150,32.4358688491:-116.75477475196,-116.75477475196,32.4358688491,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.008485785286370992,0.015696207863890043,1.0,0.015696207863890043,0.0,0.0,2.0,2.0
v3151,32.43141365187:-116.74956321985,-116.74956321985,32.43141365187,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.00804097522318443,0.01569620934561239,1.0,0.01569620934561239,0.0,0.0,2.0,2.0
v3152,32.42999645457:-116.7486566332,-116.7486566332,32.42999645457,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007595964024993036,0.015696207863890043,1.0,0.015696207863890043,0.0,0.0,2.0,2.0
v3153,32.42163544284:-116.74623996288,-116.74623996288,32.42163544284,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.007150751691796809,0.015696191464488498,1.0,0.015696191464488498,0.0,0.0,2.0,2.0
v3154,32.42037884687:-116.74544066459,-116.74544066459,32.42037884687,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006705338223595751,0.015696028311789977,1.0,0.015696028311789977,0.0,0.0,2.0,2.0
v3155,32.41695764961:-116.74160779058,-116.74160779058,32.41695764961,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.00625972362038986,0.01569441220476271,1.0,0.01569441220476271,0.0,0.0,2.0,2.0
v3156,32.41550965407:-116.74095869198,-116.74095869198,32.41550965407,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.005813907882179137,0.01567841245387112,1.0,0.01567841245387112,0.0,0.0,2.0,2.0
v3157,32.41405937777:-116.74081922113,-116.74081922113,32.41405937777,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.005371209736543314,0.015520028703829267,1.0,0.015520028703829267,0.0,0.0,1.5,1.4734967378164916
v3158,32.41244264506:-116.74074411929,-116.74074411929,32.41244264506,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.002463602106688041,0.01410897170679258,1.0,0.01410897170679258,0.0,0.0,1.0,1.0
v3159,32.41103873601:-116.73959613383,-116.73959613383,32.41103873601,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.002463602106688041,0.013967866094987697,1.0,0.013967866094987697,0.0,0.0,1.0,1.0
v3160,32.40969820893:-116.73745036662,-116.73745036662,32.40969820893,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.002463602106688041,0.0139537555777566,1.0,0.0139537555777566,0.0,0.0,1.0,1.0
